PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34850917","EHR-based cohort assessment for multicenter RCTs: a fast and flexible model for identifying potential study sites","Nelson SJ, Drury B, Hood D, Harper J, Bernard T, Weng C, Kennedy N, LaSalle B, Gouripeddi R, Wilkins CH, Harris P.","J Am Med Inform Assoc. 2022 Mar 15;29(4):652-659. doi: 10.1093/jamia/ocab265.","Nelson SJ","J Am Med Inform Assoc","2022","2021/12/01","PMC8922182","","10.1093/jamia/ocab265"
"29854174","Exploiting Unlabeled Texts with Clustering-based Instance Selection for Medical Relation Classification","Kim Y, Riloff E, Meystre SM.","AMIA Annu Symp Proc. 2018 Apr 16;2017:1060-1069. eCollection 2017.","Kim Y","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977715","",""
"35309012","A Machine Learning Pipeline for Accurate COVID-19 Health Outcome Prediction using Longitudinal Electronic Health Records","Feng A.","AMIA Annu Symp Proc. 2022 Feb 21;2021:448-456. eCollection 2021.","Feng A","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861740","",""
"34559880","A comprehensive digital phenotype for postpartum hemorrhage","Zheutlin AB, Vieira L, Shewcraft RA, Li S, Wang Z, Schadt E, Kao YH, Gross S, Dolan SM, Stone J, Schadt E, Li L.","J Am Med Inform Assoc. 2022 Jan 12;29(2):321-328. doi: 10.1093/jamia/ocab181.","Zheutlin AB","J Am Med Inform Assoc","2022","2021/09/24","PMC8757293","","10.1093/jamia/ocab181"
"35309014","A Study of Social and Behavioral Determinants of Health in Lung Cancer Patients Using Transformers-based Natural Language Processing Models","Yu Z, Yang X, Dang C, Wu S, Adekkanattu P, Pathak J, George TJ, Hogan WR, Guo Y, Bian J, Wu Y.","AMIA Annu Symp Proc. 2022 Feb 21;2021:1225-1233. eCollection 2021.","Yu Z","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861705","",""
"35308927","Reducing Physicians' Cognitive Load During Chart Review: A Problem-Oriented Summary of the Patient Electronic Record","Liang JJ, Tsou CH, Dandala B, Poddar A, Joopudi V, Mahajan D, Prager J, Raghavan P, Payne M.","AMIA Annu Symp Proc. 2022 Feb 21;2021:763-772. eCollection 2021.","Liang JJ","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861663","",""
"35007754","Classifying social determinants of health from unstructured electronic health records using deep learning-based natural language processing","Han S, Zhang RF, Shi L, Richie R, Liu H, Tseng A, Quan W, Ryan N, Brent D, Tsui FR.","J Biomed Inform. 2022 Mar;127:103984. doi: 10.1016/j.jbi.2021.103984. Epub 2022 Jan 7.","Han S","J Biomed Inform","2022","2022/01/10","","","10.1016/j.jbi.2021.103984"
"34590684","Synergies between centralized and federated approaches to data quality: a report from the national COVID cohort collaborative","Pfaff ER, Girvin AT, Gabriel DL, Kostka K, Morris M, Palchuk MB, Lehmann HP, Amor B, Bissell M, Bradwell KR, Gold S, Hong SS, Loomba J, Manna A, McMurry JA, Niehaus E, Qureshi N, Walden A, Zhang XT, Zhu RL, Moffitt RA, Haendel MA, Chute CG; N3C Consortium, Adams WG, Al-Shukri S, Anzalone A, Baghal A, Bennett TD, Bernstam EV, Bernstam EV, Bissell MM, Bush B, Campion TR, Castro V, Chang J, Chaudhari DD, Chen W, Chu S, Cimino JJ, Crandall KA, Crooks M, Davies SJD, DiPalazzo J, Dorr D, Eckrich D, Eltinge SE, Fort DG, Golovko G, Gupta S, Haendel MA, Hajagos JG, Hanauer DA, Harnett BM, Horswell R, Huang N, Johnson SG, Kahn M, Khanipov K, Kieler C, Luzuriaga KR, Maidlow S, Martinez A, Mathew J, McClay JC, McMahan G, Melancon B, Meystre S, Miele L, Morizono H, Pablo R, Patel L, Phuong J, Popham DJ, Pulgarin C, Santos C, Sarkar IN, Sazo N, Setoguchi S, Soby S, Surampalli S, Suver C, Vangala UMR, Visweswaran S, Oehsen JV, Walters KM, Wiley L, Williams DA, Zai A.","J Am Med Inform Assoc. 2022 Mar 15;29(4):609-618. doi: 10.1093/jamia/ocab217.","Pfaff ER","J Am Med Inform Assoc","2022","2021/09/30","PMC8500110","","10.1093/jamia/ocab217"
"35025970","Analysis of critical report notification from musculoskeletal radiology in a tertiary academic medical institution with a regional trauma center","Ahn TR, Jeong YM, Park SH, Jeon JY, Lee SW, Shim YS.","PLoS One. 2022 Jan 13;17(1):e0262511. doi: 10.1371/journal.pone.0262511. eCollection 2022.","Ahn TR","PLoS One","2022","2022/01/13","PMC8758081","","10.1371/journal.pone.0262511"
"34962283","SAT: a Surrogate-Assisted Two-wave case boosting sampling method, with application to EHR-based association studies","Liu X, Chubak J, Hubbard RA, Chen Y.","J Am Med Inform Assoc. 2022 Apr 13;29(5):918-927. doi: 10.1093/jamia/ocab267.","Liu X","J Am Med Inform Assoc","2022","2021/12/28","","","10.1093/jamia/ocab267"
"34823030","Class imbalance in out-of-distribution datasets: Improving the robustness of the TextCNN for the classification of rare cancer types","De Angeli K, Gao S, Danciu I, Durbin EB, Wu XC, Stroup A, Doherty J, Schwartz S, Wiggins C, Damesyn M, Coyle L, Penberthy L, Tourassi GD, Yoon HJ.","J Biomed Inform. 2022 Jan;125:103957. doi: 10.1016/j.jbi.2021.103957. Epub 2021 Nov 22.","De Angeli K","J Biomed Inform","2022","2021/11/25","","","10.1016/j.jbi.2021.103957"
"35189334","Leveraging electronic health record data for clinical trial planning by assessing eligibility criteria's impact on patient count and safety","Rogers JR, Pavisic J, Ta CN, Liu C, Soroush A, Kuen Cheung Y, Hripcsak G, Weng C.","J Biomed Inform. 2022 Mar;127:104032. doi: 10.1016/j.jbi.2022.104032. Epub 2022 Feb 18.","Rogers JR","J Biomed Inform","2022","2022/02/21","PMC8920749","NIHMS1783344","10.1016/j.jbi.2022.104032"
"34974189","Deep learning for temporal data representation in electronic health records: A systematic review of challenges and methodologies","Xie F, Yuan H, Ning Y, Ong MEH, Feng M, Hsu W, Chakraborty B, Liu N.","J Biomed Inform. 2022 Feb;126:103980. doi: 10.1016/j.jbi.2021.103980. Epub 2021 Dec 30.","Xie F","J Biomed Inform","2022","2022/01/02","","","10.1016/j.jbi.2021.103980"
"35134568","Predicting physician burnout using clinical activity logs: Model performance and lessons learned","Lou SS, Liu H, Warner BC, Harford D, Lu C, Kannampallil T.","J Biomed Inform. 2022 Mar;127:104015. doi: 10.1016/j.jbi.2022.104015. Epub 2022 Feb 5.","Lou SS","J Biomed Inform","2022","2022/02/08","PMC8901565","NIHMS1780145","10.1016/j.jbi.2022.104015"
"35181493","Structure-aware siamese graph neural networks for encounter-level patient similarity learning","Gu Y, Yang X, Tian L, Yang H, Lv J, Yang C, Wang J, Xi J, Kong G, Zhang W.","J Biomed Inform. 2022 Mar;127:104027. doi: 10.1016/j.jbi.2022.104027. Epub 2022 Feb 16.","Gu Y","J Biomed Inform","2022","2022/02/19","","","10.1016/j.jbi.2022.104027"
"35301142","Temporal information extraction with the scalable cross-sentence context for electronic health records","Zhao S, Li L.","J Biomed Inform. 2022 Apr;128:104052. doi: 10.1016/j.jbi.2022.104052. Epub 2022 Mar 15.","Zhao S","J Biomed Inform","2022","2022/03/18","","","10.1016/j.jbi.2022.104052"
"35139533","A framework for employing longitudinally collected multicenter electronic health records to stratify heterogeneous patient populations on disease history","Maurits MP, Korsunsky I, Raychaudhuri S, Murphy SN, Smoller JW, Weiss ST, Huizinga TWJ, Reinders MJT, Karlson EW, van den Akker EB, Knevel R.","J Am Med Inform Assoc. 2022 Apr 13;29(5):761-769. doi: 10.1093/jamia/ocac008.","Maurits MP","J Am Med Inform Assoc","2022","2022/02/09","","","10.1093/jamia/ocac008"
"34897458","Curating a longitudinal research resource using linked primary care EHR data-a UK Biobank case study","Darke P, Cassidy S, Catt M, Taylor R, Missier P, Bacardit J.","J Am Med Inform Assoc. 2022 Jan 29;29(3):546-552. doi: 10.1093/jamia/ocab260.","Darke P","J Am Med Inform Assoc","2022","2021/12/13","PMC8800530","","10.1093/jamia/ocab260"
"35224458","Development and assessment of a natural language processing model to identify residential instability in electronic health records' unstructured data: a comparison of 3 integrated healthcare delivery systems","Hatef E, Rouhizadeh M, Nau C, Xie F, Rouillard C, Abu-Nasser M, Padilla A, Lyons LJ, Kharrazi H, Weiner JP, Roblin D.","JAMIA Open. 2022 Feb 16;5(1):ooac006. doi: 10.1093/jamiaopen/ooac006. eCollection 2022 Apr.","Hatef E","JAMIA Open","2022","2022/02/28","PMC8867582","","10.1093/jamiaopen/ooac006"
"35298467","Development and internal validation of prediction models for future hospital care utilization by patients with multimorbidity using electronic health record data","Verhoeff M, de Groot J, Burgers JS, van Munster BC.","PLoS One. 2022 Mar 17;17(3):e0260829. doi: 10.1371/journal.pone.0260829. eCollection 2022.","Verhoeff M","PLoS One","2022","2022/03/17","PMC8929569","","10.1371/journal.pone.0260829"
"35085300","Characteristics of pediatric emergency department frequent visitors and their risk of a return visit: A large observational study using electronic health record data","Vrijlandt SEW, Nieboer D, Zachariasse JM, Oostenbrink R.","PLoS One. 2022 Jan 27;17(1):e0262432. doi: 10.1371/journal.pone.0262432. eCollection 2022.","Vrijlandt SEW","PLoS One","2022","2022/01/27","PMC8794145","","10.1371/journal.pone.0262432"
"35143527","Assessment of medical management in Coronary Type 2 Diabetic patients with previous percutaneous coronary intervention in Spain: A retrospective analysis of electronic health records using Natural Language Processing","González-Juanatey C, Anguita-Sá Nchez M, Barrios V, Núñez-Gil I, Gómez-Doblas JJ, García-Moll X, Lafuente-Gormaz C, Rollán-Gómez MJ, Peral-Disdie V, Martínez-Dolz L, Rodríguez-Santamarta M, Viñolas-Prat X, Soriano-Colomé T, Muñoz-Aguilera R, Plaza I, Curcio-Ruigómez A, Orts-Soler E, Segovia J, Maté C; SAVANA Research Group, Cequier Á.","PLoS One. 2022 Feb 10;17(2):e0263277. doi: 10.1371/journal.pone.0263277. eCollection 2022.","González-Juanatey C","PLoS One","2022","2022/02/10","PMC8830700","","10.1371/journal.pone.0263277"
"34990485","Unstructured clinical notes within the 24 hours since admission predict short, mid & long-term mortality in adult ICU patients","Mahbub M, Srinivasan S, Danciu I, Peluso A, Begoli E, Tamang S, Peterson GD.","PLoS One. 2022 Jan 6;17(1):e0262182. doi: 10.1371/journal.pone.0262182. eCollection 2022.","Mahbub M","PLoS One","2022","2022/01/06","PMC8735614","","10.1371/journal.pone.0262182"
"34785382","PASCLex: A comprehensive post-acute sequelae of COVID-19 (PASC) symptom lexicon derived from electronic health record clinical notes","Wang L, Foer D, MacPhaul E, Lo YC, Bates DW, Zhou L.","J Biomed Inform. 2022 Jan;125:103951. doi: 10.1016/j.jbi.2021.103951. Epub 2021 Nov 13.","Wang L","J Biomed Inform","2022","2021/11/17","PMC8590503","","10.1016/j.jbi.2021.103951"
"35085813","Signal from the noise: A mixed graphical and quantitative process mining approach to evaluate care pathways applied to emergency stroke care","Noshad M, Rose CC, Chen JH.","J Biomed Inform. 2022 Mar;127:104004. doi: 10.1016/j.jbi.2022.104004. Epub 2022 Jan 25.","Noshad M","J Biomed Inform","2022","2022/01/27","","","10.1016/j.jbi.2022.104004"
"35007752","Stratifying individuals into non-alcoholic fatty liver disease risk levels using time series machine learning models","Ben-Assuli O, Jacobi A, Goldman O, Shenhar-Tsarfaty S, Rogowski O, Zeltser D, Shapira I, Berliner S, Zelber-Sagi S.","J Biomed Inform. 2022 Feb;126:103986. doi: 10.1016/j.jbi.2022.103986. Epub 2022 Jan 7.","Ben-Assuli O","J Biomed Inform","2022","2022/01/10","","","10.1016/j.jbi.2022.103986"
"35308976","Towards more patient friendly clinical notes through language models and ontologies","Moramarco F, Juric D, Savkov A, Flann J, Lehl M, Boda K, Grafen T, Zhelezniak V, Gohil S, Korfiatis AP, Hammerla N.","AMIA Annu Symp Proc. 2022 Feb 21;2021:881-890. eCollection 2021.","Moramarco F","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861686","",""
"35231649","Clinical notes: An untapped opportunity for improving risk prediction for hospitalization and emergency department visit during home health care","Song J, Hobensack M, Bowles KH, McDonald MV, Cato K, Rossetti SC, Chae S, Kennedy E, Barrón Y, Sridharan S, Topaz M.","J Biomed Inform. 2022 Apr;128:104039. doi: 10.1016/j.jbi.2022.104039. Epub 2022 Feb 26.","Song J","J Biomed Inform","2022","2022/03/01","","","10.1016/j.jbi.2022.104039"
"35308936","Mapping the Read2/CTV3 controlled clinical terminologies to Phecodes in UK Biobank primary care electronic health records: implementation and evaluation","Denaxas S, Liu G, Feng Q, Fatemifar G, Bastarache L, Kerchberger EV, Hingorani AD, Lumbers T, Peterson JF, Wei WQ, Hemingway H.","AMIA Annu Symp Proc. 2022 Feb 21;2021:362-371. eCollection 2021.","Denaxas S","AMIA Annu Symp Proc","2022","2022/03/21","PMC8861677","",""
"35396996","Assessing socioeconomic bias in machine learning algorithms in health care: a case study of the HOUSES index","Juhn YJ, Ryu E, Wi CI, King KS, Malik M, Romero-Brufau S, Weng C, Sohn S, Sharp RR, Halamka JD.","J Am Med Inform Assoc. 2022 Apr 9:ocac052. doi: 10.1093/jamia/ocac052. Online ahead of print.","Juhn YJ","J Am Med Inform Assoc","2022","2022/04/09","","","10.1093/jamia/ocac052"
"34920127","Word embeddings trained on published case reports are lightweight, effective for clinical tasks, and free of protected health information","Flamholz ZN, Crane-Droesch A, Ungar LH, Weissman GE.","J Biomed Inform. 2022 Jan;125:103971. doi: 10.1016/j.jbi.2021.103971. Epub 2021 Dec 14.","Flamholz ZN","J Biomed Inform","2022","2021/12/17","PMC8766939","NIHMS1765734","10.1016/j.jbi.2021.103971"
"31984334","Using voice to create inpatient progress notes: effects on note timeliness, quality, and physician satisfaction","Payne TH, Alonso WD, Markiel JA, Lybarger K, Lordon R, Yetisgen M, Zech JM, White AA.","JAMIA Open. 2018 Sep 12;1(2):218-226. doi: 10.1093/jamiaopen/ooy036. eCollection 2018 Oct.","Payne TH","JAMIA Open","2018","2020/01/28","PMC6951907","","10.1093/jamiaopen/ooy036"
"30978214","An exploratory phenome wide association study linking asthma and liver disease genetic variants to electronic health records from the Estonian Biobank","James G, Reisberg S, Lepik K, Galwey N, Avillach P, Kolberg L, Mägi R, Esko T, Alexander M, Waterworth D, Loomis AK, Vilo J.","PLoS One. 2019 Apr 12;14(4):e0215026. doi: 10.1371/journal.pone.0215026. eCollection 2019.","James G","PLoS One","2019","2019/04/13","PMC6461350","","10.1371/journal.pone.0215026"
"33463685","Predicting outcomes in central venous catheter salvage in pediatric central line-associated bloodstream infection","Walker LW, Nowalk AJ, Visweswaran S.","J Am Med Inform Assoc. 2021 Mar 18;28(4):862-867. doi: 10.1093/jamia/ocaa328.","Walker LW","J Am Med Inform Assoc","2021","2021/01/19","PMC7973452","","10.1093/jamia/ocaa328"
"30596782","Imported malaria in the UK, 2005 to 2016: Estimates from primary care electronic health records","Bastaki H, Marston L, Cassell J, Rait G.","PLoS One. 2018 Dec 31;13(12):e0210040. doi: 10.1371/journal.pone.0210040. eCollection 2018.","Bastaki H","PLoS One","2018","2019/01/01","PMC6312224","","10.1371/journal.pone.0210040"
"30815067","An Automated Feature Engineering for Digital Rectal Examination Documentation using Natural Language Processing","Bozkurt S, Park JI, Kan KM, Ferrari M, Rubin DL, Brooks JD, Hernandez-Boussard T.","AMIA Annu Symp Proc. 2018 Dec 5;2018:288-294. eCollection 2018.","Bozkurt S","AMIA Annu Symp Proc","2018","2019/03/01","PMC6371344","",""
"34214101","A machine learning based exploration of COVID-19 mortality risk","Mahdavi M, Choubdar H, Zabeh E, Rieder M, Safavi-Naeini S, Jobbagy Z, Ghorbani A, Abedini A, Kiani A, Khanlarzadeh V, Lashgari R, Kamrani E.","PLoS One. 2021 Jul 2;16(7):e0252384. doi: 10.1371/journal.pone.0252384. eCollection 2021.","Mahdavi M","PLoS One","2021","2021/07/02","PMC8253432","","10.1371/journal.pone.0252384"
"29854237","A Multi-Task Framework for Monitoring Health Conditions via Attention-based Recurrent Neural Networks","Suo Q, Ma F, Canino G, Gao J, Zhang A, Veltri P, Agostino G.","AMIA Annu Symp Proc. 2018 Apr 16;2017:1665-1674. eCollection 2017.","Suo Q","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977646","",""
"35155999","Generating real-world data from health records: design of a patient-centric study in multiple sclerosis using a commercial health records platform","Hanson G, Chitnis T, Williams MJ, Gan RW, Julian L, Mace K, Chia J, Wormser D, Martinec M, Astorino T, Leviner N, Maung P, Jan A, Belendiuk K.","JAMIA Open. 2022 Jan 17;5(1):ooab110. doi: 10.1093/jamiaopen/ooab110. eCollection 2022 Apr.","Hanson G","JAMIA Open","2022","2022/02/14","PMC8827034","","10.1093/jamiaopen/ooab110"
"32433678","Phenotyping physician practice patterns and associations with response to a nudge in the electronic health record for influenza vaccination: A quasi-experimental study","Changolkar S, Rewley J, Balachandran M, Rareshide CAL, Snider CK, Day SC, Patel MS.","PLoS One. 2020 May 20;15(5):e0232895. doi: 10.1371/journal.pone.0232895. eCollection 2020.","Changolkar S","PLoS One","2020","2020/05/21","PMC7239439","","10.1371/journal.pone.0232895"
"33623891","Spot the difference: comparing results of analyses from real patient data and synthetic derivatives","Foraker RE, Yu SC, Gupta A, Michelson AP, Pineda Soto JA, Colvin R, Loh F, Kollef MH, Maddox T, Evanoff B, Dror H, Zamstein N, Lai AM, Payne PRO.","JAMIA Open. 2020 Dec 14;3(4):557-566. doi: 10.1093/jamiaopen/ooaa060. eCollection 2020 Dec.","Foraker RE","JAMIA Open","2020","2021/02/24","PMC7886551","","10.1093/jamiaopen/ooaa060"
